KEY_SKU_MEDICAMENTO;QTD_VENDIDA;DATA
SECNIDAZOL + TINIDAZOL + TIOCONAZOL 1000 MG COM REV CT BL AL PLAS TRANS X 4 + 100 MG/5G + 150 MG/5G CREM VAG CT BG AL 35 G + 7 APLIC;2;2018-07-01
SIMETICONA 40 MG COM CT BL AL PLAS INC X 200 (EMB MULT);67;2021-04-01
SOMATROPINA 10 MG (30 UI) SOL INJ CT CARP VD TRANS X 1,5 ML;27943;2021-10-01
SOMATROPINA 10 MG SOL INJ CT 1 CAR VD TRANS 1,5 ML X 1 SIST APLIC PLAS FLEXPRO;2274;2021-10-01
SOMATROPINA 10 MG SOL INJ CT 1 CARP VD TRANS X 1,5 ML  X 1 SIST APLIC PLAST. ;4938;2021-02-01
SOMATROPINA 10MG SOL INJ CT 1 CARP VD TRANS X 1,5 ML X 1 SIST APLIC PLAST;4037;2021-06-01
SOMATROPINA 12 MG (36 UI) PO LIOF SOL INJ CT X 1 CAN APLIC X 1 FA VD TRANS DUPLO COMP + DIL X 1 ML;266;2021-10-01
SOMATROPINA 12 UI PO LIOF CT FA VD INC + DIL BACTERIOSTATICO X 2ML;1003;2021-10-01
SOMATROPINA 12 UI PÓ LIOF SOL INJ CT FA VD TRANS + FA VD TRANS DIL X 1 ML;87;2021-10-01
SOMATROPINA 12 UI SOL INJ CT 1 FA VD INC X 1,5 ML;217;2021-10-01
SOMATROPINA 15 MG (45UI) SOL INJ CT 1 CARP VD TRANS X 1,5 ML;32283;2021-10-01
SOMATROPINA 15 MG SOL INJ CT 1 CAR VD TRANS 1,5 ML X 1 SIST APLIC PLAS FLEXPRO;1814;2021-10-01
SOMATROPINA 15 MG SOL INJ CT 1 CARP VD TRANS X 1,5 ML  X 1 SIST APLIC PLAST .;4519;2021-03-01
SOMATROPINA 15 MG SOL INJ CT 1 CARP VD TRANS X 1,5 ML  X 1 SIST APLIC PLAST  ;2880;2021-05-01
SOMATROPINA 16 UI PO LIOF INJ CT X 1 CANETA PREENCHIDA X 1 FA VD INC DUPLO COMP + SOL DIL X 1 ML;463;2021-10-01
SOMATROPINA 36 UI PO LIOF INJ CT 1 BL PAP PLAS INC X 1 FA VD INC DUPLO COMP + SOL DIL X 1 ML;90;2020-04-01
SOMATROPINA 36 UI PO LIOF INJ CT X 1 CANETA PREENCHIDA X 1 FA VD INC DUPLO COMP + SOL DIL X 1 ML;26243;2021-10-01
SOMATROPINA 4 UI PO LIOF CT 5 FA VD INC + 5 FA VD INC SOL DIL X 1 ML;1056;2021-10-01
SOMATROPINA 4 UI PO LIOF CT FA VD INC + DIL BACTERIOSTATICO X 1ML;9007;2021-10-01
SOMATROPINA 5 MG (15 UI) SOL INJ CT CARP VD TRANS X 1,5 ML;2874;2020-12-01
SOMATROPINA 5 MG SOL INJ CT 1 CAR VD TRANS 1,5 ML X 1 SIST APLIC PLAS FLEXPRO;281;2021-10-01
SOMATROPINA 5 MG SOL INJ CT 1 CARP VD TRANS X 1,5 ML X 1 SIST APLIC PLAST  ;247;2021-03-01
SOMATROPINA 5 MG SOL INJ CT 1 CARP VD TRANS X 1,5 ML  X 1 SIST APLIC PLAST. ;748;2021-07-01
SOMATROPINA 5,83 MG/ML SOL INJ FA VD TRANS X 1,03 ML ;794;2021-10-01
SOMATROPINA 5,83 MG/ML SOL INJ FR AMP VD INC X 1,03 ML ;232;2021-05-01
SOMATROPINA 8 MG PO LIOF INJ CT 1 FA VD INC + 1 FA VD INC DIL X 1 ML ;510;2020-12-01
SOMATROPINA 8 MG PÓ LIOF INJ CT 01 FA VD INC + FA VD INC DIL X 1 ML;721;2020-11-01
SOMATROPINA 8 MG/ML SOL INJ FA VD TRANS X 1,5 ML ;5011;2021-10-01
SOMATROPINA 8 MG/ML SOL INJ FA VD TRANS X 2,5 ML;13693;2021-10-01
SOMATROPINA 8 MG/ML SOL INJ FR AMP VD INC X 1,5 ML ;2555;2021-05-01
SOMATROPINA 8 MG/ML SOL INJ FR AMP VD INC X 2,5 ML;6470;2021-05-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB CONT CT BL PVC/ACLAR/AL X 14;2;2019-12-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB CONT CT BL PVC/ACLAR/AL X 28;14161;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB CONT CT BL PVC/PVDC/AL X 14;11;2019-02-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB CONT CT BL PVC/PVDC/AL X 28;89704;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL AL X 30;16535;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL AL X 60;2548;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS OPC X 30;450;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS PVC PVDC X 30;12978;2021-02-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS PVC PVDC X 60;1638;2021-02-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS PVC/PVDC TRANS X 28;1680;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS PVC/PVDC TRANS X 30;12136;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS PVC/PVDC X 30;33564;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS PVC/PVDC X 60;2150;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS PVDC TRANS X 30;30;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS TRANS PVDC X 30;29889;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS TRANS X 28;3375;2020-06-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS TRANS X 30;40054;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 100 MG COM REV LIB PROL CT BL AL PLAS TRANS X 7;10;2018-11-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB CONT CT BL PVC/ACLAR/AL X 14;8;2018-07-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB CONT CT BL PVC/ACLAR/AL X 28;15953;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB CONT CT BL PVC/PVDC/AL X 14;23;2018-12-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB CONT CT BL PVC/PVDC/AL X 28;88289;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL AL X 30;25175;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL AL X 60;2600;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS OPC X 30;12;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS PVC ACLAR X 30;4;2020-05-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS PVC ACLAR X 60;60;2021-02-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS PVC PVDC X 30;16899;2021-02-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS PVC PVDC X 60;1370;2021-02-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS PVC/PCTFE X 30;21;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS PVC/PCTFE X 60;62;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS PVC/PVDC X 30;47234;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS PVC/PVDC X 60;2031;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS PVDC TRANS X 30;383;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS TRANS PVDC X 30;45862;2021-10-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS TRANS X 28;5910;2020-09-01
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO 50 MG COM REV LIB PROL CT BL AL PLAS TRANS X 30;46729;2021-10-01
SUCCINATO DE SOLIFENACINA 10 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30;1;2021-04-01
SUCCINATO DE SOLIFENACINA 10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30;1;2021-06-01
SUCRALFATO 200 MG/ML SUS OR CT 20 FLAC X 10 ML ;3;2021-04-01
SULFACETAMIDA SÓDICA + TRIETANOLAMINA 74MG/G + 20MG/G POM DERM CT BG AL X 30G;1;2018-04-01
SULFADIAZINA 500 MG COM CT CX 50 ENV KRAFT POLIET X 4;19659;2018-11-01
SULFADIAZINA 500 MG COM CT ENV KRAFT X 100;162;2021-01-01
SULFADIAZINA 500 MG COM CT ENV KRAFT X 100 (EMB FRAC) ;34858;2021-07-01
SULFADIAZINA 500 MG COM CT ENV KRAFT X 250;1;2020-01-01
SULFADIAZINA 500 MG COM CT ENV KRAFT X 250 (EMB FRAC);194;2020-02-01
SULFADIAZINA DE PRATA 10 MG / G CREM DERM CT BG AL REV X 30 G  ;5907;2021-10-01
SULFADIAZINA DE PRATA 10 MG / G CREM DERM CT BG AL REV X 50 G  ;8297;2021-10-01
SULFADIAZINA DE PRATA 10 MG / G CREM DERM CT PT PLAS OPC X 400 G ;18;2021-10-01
SULFADIAZINA DE PRATA 10 MG / G CREM DERM CX 200 BG AL REV X 50 G;14;2021-04-01
SULFADIAZINA DE PRATA 10 MG/ G CREM VAG CT BG AL X 30 G + 6 APLIC;62;2021-01-01
SULFADIAZINA DE PRATA 10 MG/G CREM DERM BG AL X 50 G;8273;2021-10-01
SULFADIAZINA DE PRATA 10 MG/G CREM DERM CT BG AL PLAS OPC X 30 G;171;2021-10-01
SULFADIAZINA DE PRATA 10 MG/G CREM DERM CT BG AL PLAS OPC X 50 G;224;2021-10-01
SULFADIAZINA DE PRATA 10 MG/G CREM DERM CT BG AL X 120 G;5520;2021-10-01
SULFADIAZINA DE PRATA 10 MG/G CREM DERM CT BG AL X 30 G;6153;2021-10-01
SULFADIAZINA DE PRATA 10 MG/G CREM DERM CT BG PLAS AL OPC X 30 G ;27206;2021-10-01
SULFADIAZINA DE PRATA 10 MG/G CREM DERM CT BG PLAS AL OPC X 50 G;263;2021-02-01
SULFADIAZINA DE PRATA 10 MG/G CREM DERM CT BG PLAS OPC X 30 G;2280;2021-10-01
SULFADIAZINA DE PRATA 10 MG/G CREM DERM CT BG PLAS OPC X 50 G;1136;2021-10-01
SULFADIAZINA DE PRATA 10 MG/G CREM VAG CT BG PLAS OPC X 30 G + 6 APLIC;150;2021-09-01
SULFADIAZINA DE PRATA 10 MG/G CREME VAG CT BG AL PLAS OPC X 30 G + 6 APLIC;113;2019-07-01
SULFAMETOXAZOL + TRIMETOPRIMA (400 + 80) MG COM CT BL AL PLAS AMB X 20;109;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA (400 + 80) MG COM CT BL AL PLAS TRANS X 120 (EMB FRAC);10;2021-08-01
SULFAMETOXAZOL + TRIMETOPRIMA (400 + 80) MG COM CT BL AL PLAS TRANS X 20;7747;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA (400 + 80) MG COM CT BL AL PLAS TRANS X 400;22;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA (800 + 160) MG COM CT BL AL PLAS AMB X 10;512;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA (800 + 160) MG COM CT BL AL PLAS TRANS X 10;17822;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA (800 + 160) MG COM CT BL AL PLAS TRANS X 120 (EMB FRAC);14;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG + 8 MG/ML SUS OR CT FR VD AMB X 100 ML ;53;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR PET AMB X 100 ML;852;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR PET AMB X 100 ML + COP;67;2021-04-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR PLAS AMB X 100 ML;14025;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR PLAS AMB X 100 ML + 1 CP MED;78;2021-03-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR PLAS AMB X 100 ML + COP;12255;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR PLAS AMB X 100 ML + COP ;49;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR PLAS AMB X 100ML + COP;5;2019-11-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR VD AMB X 100 ML;435;2021-10-01
"SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR VD AMB X 100 ML + 1 CP MED&NBSP;01";4;2020-08-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR VD AMB X 100 ML + COP;23;2021-09-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR VD AMB X 100 ML + CP MED;214;2021-09-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR VD AMB X 100 ML + CP MED X 10 ML;383;2019-11-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR VD AMB X 100 ML + CP MED  ;202;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CT FR VD AMB X 50 ML;11;2021-02-01
SULFAMETOXAZOL + TRIMETOPRIMA 40 MG/ML + 8 MG/ML SUS OR CX 50 FR PET AMB X 100 ML;5;2019-12-01
SULFAMETOXAZOL + TRIMETOPRIMA 40,0 MG/ML + 8,0 MG/ML SUS OR CT FR PLAS OPC X 50 ML + COP 15 ML;5;2020-06-01
SULFAMETOXAZOL + TRIMETOPRIMA 400 MG + 80 MG COM CT 2 BL AL PLAS TRANS X 10;10;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 400 MG + 80 MG COM CT BL AL PLAS AMB X 10;39;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 400 MG + 80 MG COM CT BL AL PLAS AMB X 20 ;508;2021-09-01
SULFAMETOXAZOL + TRIMETOPRIMA 400 MG + 80 MG COM CT BL AL PLAS INC X 20;2;2018-07-01
SULFAMETOXAZOL + TRIMETOPRIMA 400 MG + 80 MG COM CT BL AL PLAS PVC/PE/PVDC TRANS X 20;10;2018-12-01
SULFAMETOXAZOL + TRIMETOPRIMA 400 MG + 80 MG COM CT BL AL PLAS TRANS X 20;44491;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 400 MG + 80 MG COM CT BL AL PLAS TRANS X 500;4;2019-01-01
SULFAMETOXAZOL + TRIMETOPRIMA 400 MG + 80 MG COM CT STR X 20 ;48;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 400 MG +80 MG COM CT BL AL PLAS TRANS X 20;86;2020-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 400MG + 80MG COM CT BL AL PLAS AMB X 20;20;2018-07-01
SULFAMETOXAZOL + TRIMETOPRIMA 8 MG/ML + 40 MG/ML SUS OR PED CT FR VD AMB X 120 ML + CP MED;19;2018-04-01
SULFAMETOXAZOL + TRIMETOPRIMA 80 MG/ML + 16 MG/ML SUS OR CT FR PLAS AMB X 100 ML;7394;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 80 MG/ML + 16 MG/ML SUS OR CT FR VD AMB X 100 ML ;202;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 800 MG + 160 MG COM CT BL AL PLAS AMB X 10;1600;2021-09-01
SULFAMETOXAZOL + TRIMETOPRIMA 800 MG + 160 MG COM CT BL AL PLAS PVC/PE/PVDC TRANS X 10;10;2019-11-01
SULFAMETOXAZOL + TRIMETOPRIMA 800 MG + 160 MG COM CT BL AL PLAS PVDC TRANS X 10;126;2019-09-01
SULFAMETOXAZOL + TRIMETOPRIMA 800 MG + 160 MG COM CT BL AL PLAS TRANS X 10;63762;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 800 MG + 160 MG COM CT BL AL PVC TRANS X 10 ;8288;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 800 MG + 160 MG COM CT BL AL PVC X 10;1667;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 800 MG + 160 MG COM CT STR X 10;562;2021-10-01
SULFAMETOXAZOL + TRIMETOPRIMA 800MG + 160MG COM CT BL AL PLAS AMB X 10;15;2018-07-01
SULFATO DE EFEDRINA + TEOFILINA 120MG + 15MG COM CT BL AL PLAS TRANS X 20;2;2021-08-01
SULFATO DE GENTAMICINA 1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 10 ML;694;2021-10-01
SULFATO DE GENTAMICINA 280 MG SOL INJ CT AMP VD TRANS X 2 ML;69;2018-08-01
SULFATO DE GENTAMICINA 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;2078;2021-10-01
SULFATO DE HIDROXICLOROQUINA 400 MG COM REV CT 03 BL AL PLAS INC X 10;84;2021-09-01
SULFATO DE HIDROXICLOROQUINA 400 MG COM REV CT BL AL PLAS INC X 30;47;2021-10-01
SULFATO DE HIDROXICLOROQUINA 400 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30;6084;2021-10-01
SULFATO DE HIDROXICLOROQUINA 400 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 60;83;2021-10-01
SULFATO DE HIDROXICLOROQUINA 400 MG COM REV CT BL AL PLAS TRANS X 30;35357;2021-10-01
SULFATO DE HIDROXICLOROQUINA 400 MG COM REV CT BL AL PLAS TRANS X 6;11282;2021-10-01
SULFATO DE MORFINA PENTAIDRATADO 10 MG COM CT FR VD AMB X 50;4114;2021-10-01
SULFATO DE MORFINA PENTAIDRATADO 10 MG COM CX BL AL AL X 50;18616;2021-10-01
SULFATO DE MORFINA PENTAIDRATADO 10 MG/ML SOL GOT CT FR VD AMB X 60 ML + CGT;1145;2021-10-01
SULFATO DE MORFINA PENTAIDRATADO 10,0 MG/ML SOL INJ CX 5 AMP VD AMB X 1 ML;12109;2020-01-01
SULFATO DE MORFINA PENTAIDRATADO 100 MG CAP DURA LIB PROL CX BL AL PLAS TRANS X 60;18;2021-03-01
SULFATO DE MORFINA PENTAIDRATADO 30 MG CAP DURA LIB PROL CX BL AL PLAS TRANS X 60;108;2021-10-01
SULFATO DE MORFINA PENTAIDRATADO 30 MG CAP GEL CT FR VD AMB X 60;7;2019-09-01
SULFATO DE MORFINA PENTAIDRATADO 30 MG COM CT FR VD AMB X 50;1730;2021-10-01
SULFATO DE MORFINA PENTAIDRATADO 30 MG COM CX BL AL AL X 50;5753;2021-10-01
SULFATO DE MORFINA PENTAIDRATADO 60 MG CAP DURA LIB PROL CX BL AL PLAS TRANS X 60;10;2021-09-01
SULFATO DE SALBUTAMOL 0,4 MG XPE CT FR VD AMB X 120 ML;189;2021-10-01
SULFATO DE TRANILCIPROMINA 10 MG COM REV CT BL AL AL X 20 ;12662;2021-10-01
SULFATO DE TRANILCIPROMINA 10 MG COM REV CT BL AL PLAS INC X 20;136;2021-09-01
SULFATO DE TRANILCIPROMINA 10 MG DRG CT BL AL PLAS INC X 20;368;2020-11-01
SULPIRIDA 20 MG/ML SOL OR CT FR GOT VD CGT X 10 ML;1;2018-11-01
SULPIRIDA 20 MG/ML SOL OR CT FR GOT VD CGT X 30 ML;629;2020-08-01
SULPIRIDA 20 MG/ML SOL OR CT FR VD CGT X 30 ML;18;2018-12-01
SULPIRIDA 200 MG COM CT BL AL PLAS INC X 20;861;2020-12-01
SULPIRIDA 200 MG COM CT BL AL PLAS TRANS X 20;2511;2021-10-01
SULPIRIDA 50 MG CAP DURA CT BL AL PLAS TRANS X 20;40324;2021-10-01
SULPIRIDA 50 MG CAP GEL DURA CT BL AL PLAS INC X 20;728;2020-02-01
SULPIRIDA 50 MG CAP GEL DURA CT BL AL PLAS TRANS X 20;699;2020-01-01
TADALAFILA 20 MG COM REV CT BL AL PLAS TRANS X 4;586;2018-12-01
TADALAFILA 5 MG COM REV CT BL AL PLAS OPC X 30;475;2019-12-01
TERIFLUNOMIDA 14 MG COM REV CT BL AL AL X 30;1;2021-08-01
TERIFLUNOMIDA 14 MG COM REV CT BL AL/AL X 30 ;9;2021-09-01
TESTOSTERONA 10 MG/G GEL DERM CT 30 ENV AL/PLAS X 5G;2;2019-10-01
TESTOSTERONA 10 MG/G GEL TOP CT 30 ENV AL/PLAS X 5G;2;2021-07-01
TIANEPTINA SÓDICA 12,5 MG COM REV CT BL AL PLAS INC X 30;2;2020-02-01
TIANEPTINA SÓDICA 12,5 MG COM REV CT BL AL PLAS INC X 60 ;1;2021-08-01
TIANEPTINA SÓDICA 12,5 MG COM REV CT BL AL PLAS TRANS X 30;25;2019-12-01
TIANEPTINA SÓDICA 12,5 MG COM REV CT BL AL PLAS TRANS X 60 ;12;2019-09-01
TIANEPTINA SÓDICA 12,5 MG DRG CT 2 BL AL PLAS INC X 15 ;477;2021-10-01
TIANFENICOL 500 MG CAP MOLE CT BL AL PLAS TRANS X 20;166;2019-02-01
TIBOLONA 2,5 MG COM CT BL AL PLAS OPC X 30;1;2021-06-01
TOBRAMICINA 3 MG/G POM OFT CT BG AL X 3,5 G;4445;2021-10-01
TOBRAMICINA 3 MG/ML SOL OFT CT FR GOT PLAS TRANS X 5 ML;6080;2021-10-01
TOBRAMICINA 3 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;7841;2021-10-01
TOBRAMICINA 3 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML ;13257;2021-10-01
TOBRAMICINA 3 MG/ML SOL OFT CT FR PLAS OPC X 5 ML;1045;2019-12-01
TOBRAMICINA 3 MG/ML SOL OFT CT FR PLAS OPC X 5 ML ;44899;2021-10-01
TOBRAMICINA 3 MG/ML SOL OFT CT FR PLAS TRANS GOT X 5 ML;52213;2021-10-01
TOBRAMICINA 3,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5ML ;103;2021-10-01
TOPIRAMATO 100 MG COM REV CT BL AL AL X 30;82;2021-10-01
TOPIRAMATO 100 MG COM REV CT BL AL AL X 60;13816;2021-10-01
TOPIRAMATO 100 MG COM REV CT BL AL AL X 60 ;12524;2021-10-01
TOPIRAMATO 100 MG COM REV CT BL AL PLAS OPC X 60;20919;2021-10-01
TOPIRAMATO 100 MG COM REV CT BL AL/AL X 60;9270;2021-10-01
TOPIRAMATO 100 MG COM REV CT BL AL/AL X 60;3;2017-12-01
TOPIRAMATO 100 MG COM REV CT BL AL/AL X 60;66;2021-10-01
TOPIRAMATO 100MG COM REV CT BL AL AL X 60;646;2018-12-01
TOPIRAMATO 100MG COM REV CT BL AL PLAS INC X 60;10;2019-08-01
TOPIRAMATO 100MG COM REV CT BL AL/AL X 60;2951;2021-10-01
TOPIRAMATO 15 MG CAP DURA CT FR PLAS PE OPC X 60;156;2019-11-01
TOPIRAMATO 25 MG CAP DURA CT FR PLAS PE OPC X 60;66;2020-11-01
TOPIRAMATO 25 MG COM REV CT BL AL AL X 60;34022;2021-10-01
TOPIRAMATO 25 MG COM REV CT BL AL AL X 60 ;28339;2021-10-01
TOPIRAMATO 25 MG COM REV CT BL AL AL X 60  ;3055;2021-10-01
TOPIRAMATO 25 MG COM REV CT BL AL PLAS INC X 60;644;2021-02-01
TOPIRAMATO 25 MG COM REV CT BL AL PLAS INC X 60 ;360;2020-11-01
TOPIRAMATO 25 MG COM REV CT BL AL PLAS OPC X 20 ;34;2021-09-01
TOPIRAMATO 25 MG COM REV CT BL AL PLAS OPC X 60;19749;2021-10-01
TOPIRAMATO 25 MG COM REV CT BL AL PLAS OPC X 60 ;10975;2021-10-01
TOPIRAMATO 25 MG COM REV CT BL AL/AL X 60;15390;2021-10-01
TOPIRAMATO 25 MG COM REV CT BL AL/AL X 60 ;7;2020-12-01
TOPIRAMATO 25 MG COM REV CT BL AL/AL X 30;119;2018-04-01
TOPIRAMATO 25 MG COM REV CT BL AL/AL X 60;272;2018-10-01
TOPIRAMATO 25 MG COM REV CT BL AL/AL X 60;2;2021-01-01
TOPIRAMATO 25 MG COM REV CT FR POLIET X 60;4;2020-09-01
TOPIRAMATO 25MG COM REV CT BL AL AL X 60;1255;2020-09-01
TOPIRAMATO 25MG COM REV CT BL AL/AL X 60;8723;2021-10-01
TOPIRAMATO 50 MG COM REV CT BL AL AL X 12;7;2020-03-01
TOPIRAMATO 50 MG COM REV CT BL AL AL X 60;20627;2021-10-01
TOPIRAMATO 50 MG COM REV CT BL AL AL X 60 ;28137;2021-10-01
TOPIRAMATO 50 MG COM REV CT BL AL AL X 60  ;2501;2021-10-01
TOPIRAMATO 50 MG COM REV CT BL AL PLAS INC X 60;19;2019-03-01
TOPIRAMATO 50 MG COM REV CT BL AL PLAS OPC X 10 ;1;2021-09-01
TOPIRAMATO 50 MG COM REV CT BL AL PLAS OPC X 60;46059;2021-10-01
TOPIRAMATO 50 MG COM REV CT BL AL/AL X 30;35;2018-05-01
TOPIRAMATO 50 MG COM REV CT BL AL/AL X 60;30088;2021-10-01
TOPIRAMATO 50 MG COM REV CT BL AL/AL X 30;20;2018-03-01
TOPIRAMATO 50 MG COM REV CT BL AL/AL X 60;141;2018-05-01
TOPIRAMATO 50 MG COM REV CT BL AL/AL X 60;70;2021-10-01
TOPIRAMATO 50 MG COM REV CT FR POLIET X 60;66;2021-10-01
TOPIRAMATO 50MG COM REV CT BL AL AL X 60;2001;2020-12-01
TRETINOÍNA 0,1 MG/G GEL CT BG AL X 30 G;1;2020-02-01
TRETINOÍNA 0,5 MG/G CREM DERM CT BG AL X 30 G;4;2020-03-01
TRETINOÍNA 1 MG/G CREM DERM CT BG AL X 30 G;2;2020-08-01
TRETINOÍNA 10 MG CAP GEL CT FR VD AMB X 100;2;2017-11-01
TRETINOÍNA 10 MG CAP MOLE CT FR VD AMB X 100;4;2020-10-01
